text,Golden,RL_Types,golden_parsed,predicted_parsed,error_type
但我得承认小时候我确实真情实意的认为平度、即墨不是青岛的就是，那个时候的说法都是去周末去平度/即墨玩儿，晚上抓紧时间赶回青岛（算狭义青岛吧）。就像我也曾以为寿光不是潍坊的，诸暨跟绍兴没关系，余姚也跟宁波没关系一样……但这种认知并不涉及歧视，就是日常用语会造成的模糊,1,"[认同逻辑1：Vernacular Spatial Authority]

**理由:**

这段文本表达了作者小时候对“青岛”范围的认知，将平度和即墨排除在外，认为它们“不是青岛的”。这体现了一种基于社会习惯性区域认知的界定标准，即作者过去认为的“狭义青岛”概念，类似于“去平度/即墨玩儿，晚上抓紧时间赶回青岛”这种认知。虽然作者现在承认这种认知是模糊的，但这并不改变其在过去确实存在并影响着作者认知的事实。作者将这种认知与寿光、诸暨等其他城市的情况进行了类比，更进一步说明了这种基于日常用语和习惯性认知的区域划分是普遍存在的。

符合认同逻辑1的核心辨识特征：作者明确提出一种关于哪些区域“算”或“不算”本地核心区的划分逻辑（平度、即墨不算青岛）。虽然现在的认知有所改变，但这种早期的认知反映了当时集体的情感图谱和身份认知。",{1},set(),missed
我外地人在青岛生活十多年，公里公道说句，其实日常生活中青岛人没有表现出来青岛区域歧视，但是在偶有的聊天或者一些言论里，能看出来多少会带点儿那种感觉，比如他们会特指一些，像说那个沧口曼儿，或者说青岛话的口音，会问你家哪个区的，城阳的，哦，怪不得，你们懂那种感觉吧，但毕竟我不是青岛人，就听他们聊天中就会有那种地域划分和主城区优越感的只字片语，倒是说不上歧视什么的,14,"[认同逻辑1: Vernacular Spatial Authority, 认同逻辑4: Linguistic-Cultural Recognition]","{1, 4}",set(),missed
谢谢小姐姐，前几天看到过你这条评论，当时就很有感触，我是土生土长平度人，具体点是平度南村人，高中搬家到一中附近，我一直觉得平度超级好，四季分明，农产品虽赶不上寿光，可是从小过完年爸妈会带我去路边买草莓，五月份去云山过樱桃节，夏天有时吃明村西瓜有时吃东王府庄的人开着三轮车走街串巷卖的西瓜，秋天必定要吃大泽山葡萄，配上八月十五的烧鸡，冬天仁兆白菜和古岘芹菜堆满整个过洞…长大以后走过很多地方才发现平度没有一个大型综合性商超，也没有什么高新产业经济带，甚至现在连财政都岌岌可危，但我还是会想念南村街里的水果摊烧饼铺，想念平度温州路汽修厂的油条，想念小时候妈妈去平度办事绕到帝王给我带回一盒新出的肯德基蛋挞,134,"[认同逻辑3, 认同逻辑1, 认同逻辑4]

**解释：**

*   **认同逻辑3 (Family Rootedness):** 作者明确表明自己“土生土长平度人”，并追溯到具体的村庄“平度南村”，强调了家族世代的根基。随后提到搬家到一中附近，暗示了与平度原生环境的割裂，但依然对平度有深厚的情感。
*   **认同逻辑1 (Vernacular Spatial Authority):** 作者通过详细描述平度各地的特产和游玩地点（“云山过樱桃节”，“明村西瓜”，“东王府庄西瓜”，“大泽山葡萄”，“古岘芹菜”），构建了平度独特的空间认知图谱，体现了本地人才知道和感受到的地方特色。这些地点带有强烈的情感色彩，是区分“本地”和“外地”认知的关键。
*   **认同逻辑4 (Linguistic-Cultural Recognition):** 虽然没有直接提及方言，但是作者细致地回忆平度的各种小吃和生活场景，如“水果摊烧饼铺”、“汽修厂的油条”、“妈妈去平度办事”，这些都隐含着对当地饮食文化和生活习惯的认同和怀念，是“本地人”共同的文化记忆。

作者的核心论点是，尽管平度在经济发展上存在问题，但其原生环境和文化记忆对其身份认同至关重要。作者通过描述这些元素，表达了对“本地”身份的依恋和对家乡的深情。","{1, 3, 4}",{1},missed
"“城阳不算青岛…”最近山东的小伙伴可能都刷到了这个视频，青岛大姨把城阳黄岛即墨胶州莱西平度开除岛籍，到底哪才是青岛呢？
 🛡️叠甲：坚决反对一切地域歧视和地图炮言行🙅
 🧒本人：家庭来自江苏常州多年在青岛上学工作（市南区实验-市实验初中-青岛二中）
 1.“算不算青岛”本质是一个“城 郊 对立”的说法，行政上各区市都属于青岛，但主城区的大姨群体不认同其他区市的人是“青岛人”
 2.【教育体系的隔离】多年以来城阳黄岛莱西等区市的学生，都无法报考市属重点高中（2 58 1 9），10年前崂山的学生仅有部分能报考（这也是崂山以前被开除岛籍的原因），至今城阳黄岛等区的学生也无法派位局属初中（实验 26 39 ），教育资源分布不均问题仍未解决。
  
 3.【方言口音的差异】主城区居民多是移民，更接近普通话，且有部分外语舶来词，这也是大姨们优越感的来源之一，城阳、黄岛（胶南）即墨本地人居多，口音和词汇更具地方性历史性。
 4.【道路交通的隔离】至今青岛主城区通往各区市的最便捷路线都需要交费：黄岛-海底隧道、城阳-青银高速、即墨平度莱西-青新龙青高速、胶州-跨海大桥，这在大型城市中是比较少见的人为隔离，导致产生了“进城”要交钱的优越心理，也增加了跨区通勤的成本。【再次呼吁海底隧道免费！】
  
 5. 【皈依者狂热】这一心理现象多出现在受过殖民影响的地区，主城区的移民们觉得自己继承老德意志正黑旗的衣钵，靠着优越感和歧视来构建区域居民认同。同样的病态心理也出现在部分上海、香港等地居民。
 6.【发展不均衡】抛去gdp这种和普通人关系不大的数据不谈，各区人均可支配收入基本符合“开除岛籍”视频中的描述，主城区包揽前几名（2022年度数据）。
  
 7.【被歧视、凝视者的反击】很多在主城区求学、工作的人都在租房、挤地铁公交的过程中遭受过大姨们的嘲讽、歧视、冒犯，互联网玩梗，既是消遣也是反击。
 【综上所述】“不算青岛”本身就是没有上海香港的命得了上海香港的病。一个歧视他人的人不会有大出息，一个排外甚至排内的城市不会有大发展。研究哪个区算青岛，不如研究如何促进教育公平、经济发展、交通畅通。",25,"[认同逻辑1, 认同逻辑2, 认同逻辑3, 认同逻辑4, 认同逻辑5, 认同逻辑6]","{2, 5}","{2, 3, 4, 5}",spurious
我是李村的，感觉可能很多人对青岛有争论可能是对“青岛”这个所谓的概念站在不同角度去理解的。仅从个人的认识来说，如果说是市的层面，我的观念感觉城阳即墨胶州西海岸都可以说是青岛，平度莱西确实是有点太远了，总感觉名义上的，我确实对那边缺少同在一个青岛的归属感。如果说是岛的层面，那我认为红岛和黄岛肯定不属于青岛，这三个应该是并列的，青岛的话我认为城阳的流亭以南，加上市内四区的范围都叫青岛。,1,"[认同逻辑1: Vernacular Spatial Authority, 认同逻辑2: Administrative Legitimacy]",{1},set(),missed
完蛋，我们都是郊区人,1,[认同逻辑1：Vernacular Spatial Authority],{1},set(),missed
乖乖，住城墙里头的是天龙人吗？讲话都这么吊了，其他都是乡下人哈哈哈,1,"[认同逻辑1：Vernacular Spatial Authority, 认同逻辑6：Social Embeddedness]

**解释：**

*   **认同逻辑1：Vernacular Spatial Authority** - “住城墙里头” 暗示了对城市核心区域（城墙以内）与外部区域（乡下）的划分，并赋予了前者更高的身份地位，反映了当地人对空间类别的习惯性认知。
*   **认同逻辑6：Social Embeddedness** - “天龙人”一词带有明显的社会阶层象征，暗示了住在城墙里头的群体拥有更高的社会地位和资源，以此划分本地人等级。 这里的“乡下人”也暗示了外来者或社会地位较低的本地人的身份界定。",{1},set(),missed
按以前的行政区块，至少老下关、秦淮区城墙外的部分、雨花、建邺相当于城乡结合部，2000年以前仙林大学城那边还有不少农田的,2,"[认同逻辑1：Vernacular Spatial Authority, 认同逻辑2：Administrative Legitimacy]

**解释:**

*   **认同逻辑1：Vernacular Spatial Authority:** “按以前的行政区块”以及“老下关、秦淮区城墙外的部分、雨花、建邺相当于城乡结合部、仙林大学城那边还有不少农田”都体现了作者对于南京城市空间认知的划分，暗示了不同区域在“本地”身份体系中的不同地位。这些划分并非官方行政区划，而是基于历史、城乡属性等社会认知，反映了作者和可能存在的本地人群体对城市空间的情感地图。
*   **认同逻辑2：Administrative Legitimacy:**  “按以前的行政区块”这句话本身就暗示了对行政区划的关注，作为划分“本地”的依据。虽然没有直接提及户口或户籍，但讨论区域的行政归属是行政合法性认同的基础。",{2},set(),missed
以前城墙以内，现在按行政区划。如果还按照以前，南京小县城都不如了，太小。现在南京全部加一起也不大，再减就没啦,2,[认同逻辑2：Administrative Legitimacy],{2},set(),missed
城墙外，我小时候住那边，去夫子庙都说进城了,1,[认同逻辑1：Vernacular Spatial Authority],{1},set(),missed
以前交通不发达 所以才觉得城墙内才是主城区 比如过去的白下区的同学就很少去下关区 因为远,1,[认同逻辑1：Vernacular Spatial Authority],{1},set(),missed
